path,noisy_labels_0,noisy_labels_1,noisy_labels_5,noisy_labels_25,noisy_labels_50,is_valid
train/n02979186/n02979186_3994.JPEG,n02979186,n02979186,n02979186,n03394916,n01440764,FALSE
train/n03028079/n03028079_577.JPEG,n03028079,n03028079,n03028079,n03028079,n02979186,FALSE
train/n03417042/n03417042_5604.JPEG,n03417042,n03417042,n03417042,n03417042,n02102040,FALSE
train/n02979186/n02979186_18114.JPEG,n02979186,n02979186,n02979186,n02979186,n01440764,FALSE
train/n02102040/n02102040_883.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03394916/n03394916_45969.JPEG,n03394916,n03394916,n03394916,n03394916,n03445777,FALSE
train/n03888257/n03888257_78.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03445777/n03445777_1983.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03394916/n03394916_33254.JPEG,n03394916,n03394916,n03394916,n03000684,n03394916,FALSE
train/n02102040/n02102040_503.JPEG,n02102040,n02102040,n02102040,n02102040,n03394916,FALSE
train/n03445777/n03445777_7147.JPEG,n03445777,n03445777,n03445777,n03445777,n03394916,FALSE
train/n03888257/n03888257_30435.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n02102040/n02102040_1127.JPEG,n02102040,n02102040,n03394916,n02102040,n01440764,FALSE
train/n02102040/n02102040_8298.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03417042/n03417042_7548.JPEG,n03417042,n03417042,n03417042,n03417042,n03417042,FALSE
train/n01440764/n01440764_8908.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n02102040/n02102040_4874.JPEG,n02102040,n02102040,n02102040,n02102040,n03417042,FALSE
train/n03888257/n03888257_62814.JPEG,n03888257,n03888257,n03888257,n03888257,n03000684,FALSE
train/n03445777/n03445777_12489.JPEG,n03445777,n03445777,n03445777,n02102040,n01440764,FALSE
train/n03417042/n03417042_5503.JPEG,n03417042,n03417042,n03445777,n02102040,n01440764,FALSE
train/n03000684/n03000684_15874.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03000684/n03000684_15363.JPEG,n03000684,n03000684,n03000684,n03000684,n03445777,FALSE
train/n02979186/n02979186_3659.JPEG,n02979186,n02979186,n02979186,n03394916,n03888257,FALSE
train/n01440764/n01440764_9929.JPEG,n01440764,n01440764,n01440764,n01440764,n03394916,FALSE
train/n02979186/n02979186_4479.JPEG,n02979186,n02979186,n02979186,n01440764,n02979186,FALSE
train/n01440764/n01440764_9568.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03028079/n03028079_14263.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03394916/n03394916_36924.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03000684/n03000684_1459.JPEG,n03000684,n03000684,n01440764,n03000684,n03000684,FALSE
train/n03445777/n03445777_2039.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03028079/n03028079_1475.JPEG,n03028079,n03028079,n03028079,n03028079,n02979186,FALSE
train/n03000684/n03000684_3679.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03445777/n03445777_7686.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n02979186/n02979186_5638.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03425413/n03425413_10789.JPEG,n03425413,n03425413,n03425413,n03425413,n03417042,FALSE
train/n03425413/n03425413_19723.JPEG,n03425413,n03425413,n03425413,n02979186,n03425413,FALSE
train/n03425413/n03425413_10117.JPEG,n03425413,n03425413,n03425413,n03425413,n03417042,FALSE
train/n03445777/n03445777_9344.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n01440764/n01440764_14609.JPEG,n01440764,n01440764,n01440764,n01440764,n03425413,FALSE
train/n03000684/n03000684_807.JPEG,n03000684,n03000684,n03000684,n01440764,n02979186,FALSE
train/n03888257/n03888257_41055.JPEG,n03888257,n03888257,n03888257,n03888257,n03425413,FALSE
train/n03417042/n03417042_9935.JPEG,n03417042,n03417042,n03417042,n03417042,n03000684,FALSE
train/n03417042/n03417042_5685.JPEG,n03417042,n03417042,n03417042,n03417042,n03394916,FALSE
train/n03445777/n03445777_2963.JPEG,n03445777,n03445777,n03445777,n03445777,n03417042,FALSE
train/n03445777/n03445777_3614.JPEG,n03445777,n03445777,n03445777,n03445777,n03888257,FALSE
train/n03888257/n03888257_36278.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n02979186/n02979186_2938.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n02102040/n02102040_8126.JPEG,n02102040,n02102040,n03425413,n03425413,n02102040,FALSE
train/n02979186/n02979186_10956.JPEG,n02979186,n02979186,n02979186,n03888257,n02979186,FALSE
train/n03000684/n03000684_24888.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n02102040/ILSVRC2012_val_00014125.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n02979186/n02979186_5994.JPEG,n02979186,n02979186,n02979186,n03000684,n01440764,FALSE
train/n03000684/n03000684_1557.JPEG,n03000684,n03000684,n03000684,n03000684,n03028079,FALSE
train/n03028079/n03028079_12233.JPEG,n03028079,n03028079,n03028079,n03445777,n03028079,FALSE
train/n03425413/n03425413_4679.JPEG,n03425413,n03425413,n03425413,n03425413,n01440764,FALSE
train/n01440764/n01440764_29057.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03445777/n03445777_4035.JPEG,n03445777,n03445777,n03445777,n03417042,n03888257,FALSE
train/n02102040/n02102040_2634.JPEG,n02102040,n02102040,n02102040,n02102040,n03028079,FALSE
train/n03445777/n03445777_7756.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03028079/n03028079_38969.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03888257/n03888257_18725.JPEG,n03888257,n03888257,n03888257,n01440764,n03425413,FALSE
train/n01440764/n01440764_21809.JPEG,n01440764,n01440764,n01440764,n01440764,n02979186,FALSE
train/n03394916/n03394916_38625.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n02979186/n02979186_5973.JPEG,n02979186,n02979186,n02979186,n03425413,n03028079,FALSE
train/n01440764/n01440764_298.JPEG,n01440764,n01440764,n01440764,n03888257,n03445777,FALSE
train/n03417042/n03417042_13806.JPEG,n03417042,n03417042,n03417042,n03417042,n03888257,FALSE
train/n03425413/n03425413_1055.JPEG,n03425413,n03425413,n03425413,n03425413,n03028079,FALSE
train/n03417042/n03417042_27446.JPEG,n03417042,n03417042,n03417042,n03417042,n03028079,FALSE
train/n03425413/n03425413_31799.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03888257/n03888257_38709.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n02979186/ILSVRC2012_val_00002034.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n02102040/n02102040_2887.JPEG,n02102040,n02102040,n02102040,n02102040,n03425413,FALSE
train/n01440764/n01440764_11444.JPEG,n01440764,n01440764,n01440764,n01440764,n03417042,FALSE
train/n02979186/n02979186_25977.JPEG,n02979186,n02979186,n02979186,n02979186,n03417042,FALSE
train/n03394916/n03394916_21075.JPEG,n03394916,n03394916,n01440764,n03394916,n03394916,FALSE
train/n01440764/n01440764_2948.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n02979186/n02979186_4344.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n02979186/n02979186_22675.JPEG,n02979186,n02979186,n02979186,n03000684,n03394916,FALSE
train/n03445777/n03445777_3296.JPEG,n03445777,n03445777,n03445777,n03028079,n02979186,FALSE
train/n03028079/n03028079_25828.JPEG,n03028079,n03028079,n03028079,n03028079,n03417042,FALSE
train/n03000684/n03000684_22294.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03028079/n03028079_7537.JPEG,n03028079,n03028079,n03028079,n01440764,n03028079,FALSE
train/n03028079/n03028079_8815.JPEG,n03028079,n03028079,n03028079,n03028079,n03000684,FALSE
train/n02979186/n02979186_16515.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03445777/n03445777_6173.JPEG,n03445777,n03445777,n02102040,n03445777,n03445777,FALSE
train/n02979186/n02979186_21438.JPEG,n02979186,n02979186,n02979186,n03888257,n02979186,FALSE
train/n03028079/n03028079_15539.JPEG,n03028079,n03028079,n03028079,n03028079,n03425413,FALSE
train/n03028079/n03028079_32125.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n02979186/n02979186_4938.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03028079/n03028079_11083.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n02102040/n02102040_6894.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03394916/n03394916_28107.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03028079/n03028079_1784.JPEG,n03028079,n03028079,n03028079,n03888257,n03028079,FALSE
train/n03394916/ILSVRC2012_val_00005554.JPEG,n03394916,n03394916,n03394916,n02979186,n03445777,FALSE
train/n03000684/n03000684_6493.JPEG,n03000684,n03000684,n03000684,n03445777,n01440764,FALSE
train/n03888257/n03888257_16315.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03425413/n03425413_2009.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03417042/n03417042_13013.JPEG,n03417042,n03417042,n03417042,n03417042,n03417042,FALSE
train/n03000684/n03000684_23445.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03425413/n03425413_8727.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03445777/n03445777_1616.JPEG,n03445777,n03445777,n03445777,n03445777,n03394916,FALSE
train/n03445777/n03445777_2314.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03417042/n03417042_18738.JPEG,n03417042,n03417042,n03417042,n03417042,n03028079,FALSE
train/n03028079/n03028079_44153.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n02979186/n02979186_20496.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03417042/n03417042_3599.JPEG,n03417042,n03417042,n03417042,n03425413,n01440764,FALSE
train/n03425413/n03425413_20778.JPEG,n03425413,n03425413,n03425413,n03425413,n03394916,FALSE
train/n03425413/n03425413_16116.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n02102040/ILSVRC2012_val_00007568.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03394916/n03394916_20446.JPEG,n03394916,n03394916,n03394916,n03394916,n03000684,FALSE
train/n03394916/n03394916_29925.JPEG,n03394916,n03394916,n03394916,n03394916,n01440764,FALSE
train/n03028079/n03028079_10006.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03425413/n03425413_8003.JPEG,n03425413,n03425413,n03425413,n03425413,n03888257,FALSE
train/n03445777/n03445777_8414.JPEG,n03445777,n03445777,n03445777,n03445777,n02979186,FALSE
train/n03417042/n03417042_1336.JPEG,n03417042,n03417042,n03417042,n03888257,n03888257,FALSE
train/n02102040/n02102040_3187.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03417042/n03417042_4485.JPEG,n03417042,n03417042,n03417042,n03417042,n03417042,FALSE
train/n03394916/n03394916_47478.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03445777/n03445777_8474.JPEG,n03445777,n03445777,n03445777,n03445777,n02979186,FALSE
train/n03417042/n03417042_1658.JPEG,n03417042,n03417042,n03417042,n03417042,n03425413,FALSE
train/n03888257/n03888257_35555.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03888257/n03888257_30127.JPEG,n03888257,n03888257,n03888257,n03888257,n03394916,FALSE
train/n02102040/n02102040_1419.JPEG,n02102040,n02102040,n02102040,n03000684,n01440764,FALSE
train/n01440764/n01440764_5087.JPEG,n01440764,n01440764,n03888257,n01440764,n01440764,FALSE
train/n02102040/n02102040_8103.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03394916/n03394916_3249.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03445777/n03445777_10127.JPEG,n03445777,n03445777,n03445777,n03888257,n03445777,FALSE
train/n01440764/n01440764_844.JPEG,n01440764,n01440764,n01440764,n03028079,n01440764,FALSE
train/n03417042/n03417042_18743.JPEG,n03417042,n03417042,n03417042,n03417042,n03888257,FALSE
train/n02102040/n02102040_3855.JPEG,n02102040,n02102040,n02102040,n03888257,n02102040,FALSE
train/n01440764/n01440764_9695.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n01440764/n01440764_14405.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n01440764/n01440764_1185.JPEG,n01440764,n01440764,n01440764,n01440764,n03888257,FALSE
train/n03028079/n03028079_4253.JPEG,n03028079,n03028079,n03028079,n01440764,n03028079,FALSE
train/n02102040/n02102040_1136.JPEG,n02102040,n02102040,n02102040,n02102040,n03425413,FALSE
train/n03028079/n03028079_2678.JPEG,n03028079,n03028079,n02979186,n03028079,n03028079,FALSE
train/n03417042/n03417042_17979.JPEG,n03417042,n03417042,n03417042,n03000684,n03000684,FALSE
train/n03417042/n03417042_5186.JPEG,n03417042,n03417042,n03417042,n03417042,n03028079,FALSE
train/n03417042/n03417042_104.JPEG,n03417042,n03417042,n03417042,n03417042,n03417042,FALSE
train/n03000684/n03000684_15233.JPEG,n03000684,n03000684,n03000684,n01440764,n03000684,FALSE
train/n03394916/n03394916_35713.JPEG,n03394916,n03394916,n03394916,n03417042,n03394916,FALSE
train/n03425413/n03425413_21045.JPEG,n03425413,n03425413,n03425413,n03028079,n03000684,FALSE
train/n03445777/n03445777_11236.JPEG,n03445777,n03445777,n03445777,n03000684,n03394916,FALSE
train/n03445777/n03445777_1256.JPEG,n03445777,n03445777,n03445777,n02102040,n03394916,FALSE
train/n03028079/n03028079_2408.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03445777/n03445777_16258.JPEG,n03445777,n03445777,n03445777,n03445777,n02979186,FALSE
train/n03417042/n03417042_3448.JPEG,n03417042,n03417042,n03417042,n03417042,n03417042,FALSE
train/n03028079/n03028079_2859.JPEG,n03028079,n03028079,n03028079,n02102040,n03028079,FALSE
train/n03425413/n03425413_11124.JPEG,n03425413,n03425413,n02102040,n03425413,n03425413,FALSE
train/n01440764/n01440764_19938.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03000684/n03000684_11528.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n02102040/n02102040_875.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n02979186/n02979186_14428.JPEG,n02979186,n02979186,n02979186,n02979186,n03417042,FALSE
train/n03445777/n03445777_15787.JPEG,n03445777,n03445777,n03445777,n03445777,n03028079,FALSE
train/n03425413/n03425413_20763.JPEG,n03425413,n03425413,n03425413,n03394916,n03425413,FALSE
train/n03417042/n03417042_2159.JPEG,n03417042,n03417042,n03417042,n03417042,n03000684,FALSE
train/n03394916/n03394916_11684.JPEG,n03394916,n03394916,n03394916,n03394916,n03417042,FALSE
train/n01440764/n01440764_6697.JPEG,n01440764,n01440764,n01440764,n03445777,n02102040,FALSE
train/n03028079/n03028079_13597.JPEG,n03028079,n03028079,n03028079,n03028079,n03445777,FALSE
train/n02979186/n02979186_11197.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03394916/n03394916_40564.JPEG,n03394916,n03394916,n03394916,n03000684,n03394916,FALSE
train/n03028079/n03028079_11463.JPEG,n03028079,n03028079,n03028079,n03425413,n03028079,FALSE
train/n03888257/n03888257_32703.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03000684/n03000684_35465.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03394916/n03394916_24385.JPEG,n03394916,n03394916,n03394916,n03394916,n03425413,FALSE
train/n03028079/n03028079_16477.JPEG,n03028079,n03028079,n03028079,n03888257,n03425413,FALSE
train/n03445777/n03445777_5707.JPEG,n03445777,n03445777,n03445777,n02979186,n03445777,FALSE
train/n02102040/n02102040_5167.JPEG,n02102040,n02102040,n02102040,n03394916,n02102040,FALSE
train/n01440764/n01440764_7426.JPEG,n01440764,n01440764,n01440764,n03417042,n01440764,FALSE
train/n03394916/n03394916_52708.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03394916/n03394916_36778.JPEG,n03394916,n03394916,n03394916,n03000684,n03394916,FALSE
train/n02979186/n02979186_3563.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03425413/n03425413_9723.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n01440764/n01440764_237.JPEG,n01440764,n01440764,n01440764,n03417042,n03417042,FALSE
train/n03417042/n03417042_11534.JPEG,n03417042,n03417042,n03417042,n03417042,n03445777,FALSE
train/n03417042/n03417042_9114.JPEG,n03417042,n03417042,n03417042,n03417042,n01440764,FALSE
train/n03394916/n03394916_36185.JPEG,n03394916,n03394916,n03394916,n03394916,n01440764,FALSE
train/n03394916/n03394916_52498.JPEG,n03394916,n03394916,n03417042,n03394916,n02102040,FALSE
train/n03028079/n03028079_46967.JPEG,n03028079,n03028079,n03028079,n03028079,n03000684,FALSE
train/n03888257/n03888257_3169.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03417042/n03417042_7335.JPEG,n03417042,n03417042,n03417042,n03417042,n03417042,FALSE
train/n03394916/n03394916_51226.JPEG,n03394916,n03394916,n03394916,n03394916,n03000684,FALSE
train/n03417042/n03417042_21379.JPEG,n03417042,n03417042,n03417042,n03417042,n03417042,FALSE
train/n01440764/n01440764_8764.JPEG,n01440764,n01440764,n01440764,n01440764,n03425413,FALSE
train/n01440764/n01440764_11816.JPEG,n01440764,n01440764,n01440764,n01440764,n03425413,FALSE
train/n03445777/n03445777_5534.JPEG,n03445777,n03445777,n03445777,n03445777,n03028079,FALSE
train/n03417042/ILSVRC2012_val_00019147.JPEG,n03417042,n03417042,n03417042,n03417042,n02102040,FALSE
train/n03888257/n03888257_17619.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03417042/n03417042_15198.JPEG,n03417042,n03417042,n03417042,n03425413,n02979186,FALSE
train/n02979186/ILSVRC2012_val_00041893.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03028079/n03028079_3914.JPEG,n03028079,n03028079,n03028079,n03425413,n03425413,FALSE
train/n03000684/n03000684_679.JPEG,n03000684,n03000684,n03000684,n03000684,n02979186,FALSE
train/n02979186/n02979186_27619.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n02102040/n02102040_4867.JPEG,n02102040,n02102040,n02102040,n01440764,n02102040,FALSE
train/n03425413/n03425413_19377.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03417042/n03417042_7398.JPEG,n03417042,n03417042,n03417042,n01440764,n02102040,FALSE
train/n03000684/n03000684_13587.JPEG,n03000684,n03000684,n03000684,n03000684,n03028079,FALSE
train/n03888257/n03888257_5109.JPEG,n03888257,n03888257,n03888257,n03888257,n02102040,FALSE
train/n02102040/n02102040_1455.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n02979186/n02979186_12198.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03394916/n03394916_54183.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n02979186/n02979186_4078.JPEG,n02979186,n02979186,n02979186,n02979186,n03445777,FALSE
train/n03417042/n03417042_11165.JPEG,n03417042,n03417042,n03417042,n03417042,n03445777,FALSE
train/n02979186/n02979186_15154.JPEG,n02979186,n02979186,n02979186,n02979186,n01440764,FALSE
train/n03028079/n03028079_30564.JPEG,n03028079,n03028079,n03028079,n01440764,n03028079,FALSE
train/n03888257/n03888257_10844.JPEG,n03888257,n03888257,n03888257,n03888257,n02102040,FALSE
train/n03028079/n03028079_7047.JPEG,n03028079,n03028079,n03028079,n01440764,n03028079,FALSE
train/n03394916/n03394916_30013.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
